city,postal,region,region_code,country,date_1,latitude,longitude,ip
None,None,None,None,177,'2020-09-13 00:54:44.965',51.2993,9.491,185.220.101.206
Frankfurt am Main,60313,Hesse,HE,177,'2020-09-13 00:54:50.998',50.1188,8.6843,142.93.101.46
Shanghai,None,Shanghai,SH,124,'2020-09-13 00:54:59.043',31.0449,121.4012,222.186.175.151
New Delhi,110021,National Capital Territory of Delhi,DL,128,'2020-09-13 00:55:19.097',28.6327,77.2198,144.168.164.26
None,None,None,None,177,'2020-09-13 00:55:53.163',51.2993,9.491,185.220.101.203
Shanghai,None,Shanghai,SH,124,'2020-09-13 00:56:12.150',31.0449,121.4012,222.186.175.167
Shanghai,None,Shanghai,SH,124,'2020-09-13 00:56:12.417',31.0449,121.4012,222.186.175.167
Shanghai,None,Shanghai,SH,124,'2020-09-13 00:56:14.029',31.0449,121.4012,222.186.175.167
Montrouge,92120,Île-de-France,IDF,175,'2020-09-13 00:56:28.466',48.8175,2.3167,95.128.43.164
Amsterdam,1012,North Holland,NH,182,'2020-09-13 00:57:06.535',52.3759,4.8975,192.42.116.14
None,None,None,None,177,'2020-09-13 00:57:42.607',51.2993,9.491,185.220.101.16
None,None,None,None,177,'2020-09-13 00:58:18.682',51.2993,9.491,185.220.101.200
None,None,None,None,211,'2020-09-13 00:58:54.762',37.751,-97.822,23.129.64.186
Oslo,596,Oslo County,3,200,'2020-09-13 00:59:28.834',59.8457,10.7823,217.170.206.146
None,None,None,None,211,'2020-09-13 01:00:04.907',37.751,-97.822,162.247.72.199
Cambridge,2139,Massachusetts,MA,211,'2020-09-13 01:00:38.990',42.3649,-71.0987,18.27.197.252
None,None,None,None,124,'2020-09-13 01:01:09.051',34.7725,113.7266,222.186.190.2
None,None,None,None,175,'2020-09-13 01:01:13.079',48.8582,2.3387,51.75.64.187
None,None,None,None,211,'2020-09-13 01:01:51.149',37.751,-97.822,23.129.64.192
None,None,None,None,124,'2020-09-13 01:01:57.176',34.7725,113.7266,112.35.27.97
Phoenix,85001,Arizona,AZ,211,'2020-09-13 01:02:27.239',33.4532,-112.0748,104.244.75.153
None,None,None,None,186,'2020-09-13 01:03:01.324',45.9968,24.997,185.247.224.63
None,None,None,None,211,'2020-09-13 01:03:35.392',37.751,-97.822,162.247.74.202
Xinpu,None,Jiangsu,JS,124,'2020-09-13 01:04:03.453',34.5997,119.1594,112.85.42.176
None,None,None,None,194,'2020-09-13 01:04:13.488',55.7123,12.0564,185.129.62.62
Suzhou,None,Jiangsu,JS,124,'2020-09-13 01:05:13.596',31.3041,120.5954,49.72.26.165
None,None,None,None,124,'2020-09-13 01:06:49.749',34.7725,113.7266,222.186.180.6
None,None,None,None,124,'2020-09-13 01:09:05.961',34.7725,113.7266,175.24.23.31
None,None,None,None,124,'2020-09-13 01:09:52.052',34.7725,113.7266,222.186.173.183
None,None,None,None,124,'2020-09-13 01:09:54.077',34.7725,113.7266,49.235.41.58
None,None,None,None,128,'2020-09-13 01:10:18.131',20.0063,77.006,121.241.244.92
Xinpu,None,Jiangsu,JS,124,'2020-09-13 01:12:46.368',34.5997,119.1594,218.92.0.133
None,None,None,None,124,'2020-09-13 01:14:13.199',34.7725,113.7266,222.186.180.17
None,None,None,None,124,'2020-09-13 01:14:13.741',34.7725,113.7266,222.186.180.17
None,None,None,None,124,'2020-09-13 01:14:14.815',34.7725,113.7266,222.186.180.17
Shanghai,None,Shanghai,SH,124,'2020-09-13 01:15:53.897',31.0449,121.4012,222.186.175.150
None,None,None,None,211,'2020-09-13 01:18:40.532',37.751,-97.822,194.180.224.130
None,None,None,None,211,'2020-09-13 01:18:40.554',37.751,-97.822,194.180.224.130
None,None,None,None,211,'2020-09-13 01:18:40.772',37.751,-97.822,194.180.224.130
None,None,None,None,175,'2020-09-13 01:23:51.256',48.8582,2.3387,163.172.93.131
Xinpu,None,Jiangsu,JS,124,'2020-09-13 01:24:39.362',34.5997,119.1594,218.92.0.171
Shanghai,None,Shanghai,SH,124,'2020-09-13 01:27:49.664',31.0449,121.4012,61.177.172.54
Xinpu,None,Jiangsu,JS,124,'2020-09-13 01:30:25.934',34.5997,119.1594,218.92.0.247
Osage Beach,65065,Missouri,MO,211,'2020-09-13 01:31:10.069',38.1385,-92.6654,97.88.126.106
Xinpu,None,Jiangsu,JS,124,'2020-09-13 01:33:42.334',34.5997,119.1594,218.92.0.251
Shanghai,None,Shanghai,SH,124,'2020-09-13 01:41:07.035',31.0449,121.4012,61.177.172.168
Shanghai,None,Shanghai,SH,124,'2020-09-13 01:41:07.204',31.0449,121.4012,61.177.172.168
Shanghai,None,Shanghai,SH,124,'2020-09-13 01:41:09.079',31.0449,121.4012,61.177.172.168
None,None,None,None,124,'2020-09-13 01:45:33.611',34.7725,113.7266,222.186.180.223
Xinpu,None,Jiangsu,JS,124,'2020-09-13 01:47:50.415',34.5997,119.1594,218.92.0.165
Xinpu,None,Jiangsu,JS,124,'2020-09-13 01:47:50.435',34.5997,119.1594,218.92.0.165
Xinpu,None,Jiangsu,JS,124,'2020-09-13 01:47:52.593',34.5997,119.1594,218.92.0.165
Campinas,None,Sao Paulo,SP,166,'2020-09-13 01:48:18.500',-22.9035,-47.0565,191.232.242.173
Hoeoer,243 93,Skåne County,M,187,'2020-09-13 01:49:36.823',55.9344,13.5385,81.225.88.26
Hoeoer,243 93,Skåne County,M,187,'2020-09-13 01:49:36.828',55.9344,13.5385,81.225.88.26
Fairfax,22031,Virginia,VA,211,'2020-09-13 01:49:50.588',38.8616,-77.2663,184.178.50.84
Fairfax,22031,Virginia,VA,211,'2020-09-13 01:49:50.715',38.8616,-77.2663,184.178.50.84
Fairfax,22031,Virginia,VA,211,'2020-09-13 01:49:50.869',38.8616,-77.2663,184.178.50.84
Fairfax,22031,Virginia,VA,211,'2020-09-13 01:49:53.420',38.8616,-77.2663,184.178.50.84
Fairfax,22031,Virginia,VA,211,'2020-09-13 01:49:53.496',38.8616,-77.2663,184.178.50.84
None,None,None,None,124,'2020-09-13 01:51:41.048',34.7725,113.7266,222.186.173.226
Xinpu,None,Jiangsu,JS,124,'2020-09-13 01:53:22.260',34.5997,119.1594,218.92.0.184
Xinpu,None,Jiangsu,JS,124,'2020-09-13 01:53:22.425',34.5997,119.1594,218.92.0.184
Xinpu,None,Jiangsu,JS,124,'2020-09-13 01:53:24.975',34.5997,119.1594,218.92.0.184
None,None,None,None,212,'2020-09-13 01:55:57.284',9,-80,45.227.255.4
None,None,None,None,212,'2020-09-13 01:55:57.289',9,-80,45.227.255.4
None,None,None,None,212,'2020-09-13 01:55:57.881',9,-80,45.227.255.4
None,None,None,None,212,'2020-09-13 01:55:59.995',9,-80,45.227.255.4
None,None,None,None,124,'2020-09-13 01:56:37.963',34.7725,113.7266,123.207.78.75
Xinpu,None,Jiangsu,JS,124,'2020-09-13 01:57:40.066',34.5997,119.1594,218.92.0.224
None,None,None,None,124,'2020-09-13 02:03:30.596',34.7725,113.7266,222.186.173.154
São Paulo,1000,Sao Paulo,SP,166,'2020-09-13 02:04:11.347',-23.627,-46.635,189.33.150.171
São Paulo,1000,Sao Paulo,SP,166,'2020-09-13 02:04:11.587',-23.627,-46.635,189.33.150.171
São Paulo,1000,Sao Paulo,SP,166,'2020-09-13 02:04:11.910',-23.627,-46.635,189.33.150.171
São Paulo,1000,Sao Paulo,SP,166,'2020-09-13 02:04:14.295',-23.627,-46.635,189.33.150.171
São Paulo,1000,Sao Paulo,SP,166,'2020-09-13 02:04:14.558',-23.627,-46.635,189.33.150.171
Central,None,Central and Western District,HCW,134,'2020-09-13 02:04:23.614',22.2795,114.146,223.16.149.173
Central,None,Central and Western District,HCW,134,'2020-09-13 02:04:23.971',22.2795,114.146,223.16.149.173
Central,None,Central and Western District,HCW,134,'2020-09-13 02:04:26.322',22.2795,114.146,223.16.149.173
Central,None,Central and Western District,HCW,134,'2020-09-13 02:04:26.595',22.2795,114.146,223.16.149.173
Thornhill,L4J,Ontario,ON,210,'2020-09-13 02:04:48.727',43.8137,-79.4531,99.229.138.116
Thornhill,L4J,Ontario,ON,210,'2020-09-13 02:04:49.225',43.8137,-79.4531,99.229.138.116
Thornhill,L4J,Ontario,ON,210,'2020-09-13 02:04:50.663',43.8137,-79.4531,99.229.138.116
Central,None,Central and Western District,HCW,134,'2020-09-13 02:04:55.621',22.2795,114.146,223.17.0.77
Central,None,Central and Western District,HCW,134,'2020-09-13 02:04:55.820',22.2795,114.146,223.17.0.77
Guatemala City,1021,Departamento de Guatemala,GU,213,'2020-09-13 02:04:55.830',14.6328,-90.5199,186.64.111.82
Central,None,Central and Western District,HCW,134,'2020-09-13 02:04:55.862',22.2795,114.146,223.17.0.77
Guatemala City,1021,Departamento de Guatemala,GU,213,'2020-09-13 02:04:55.905',14.6328,-90.5199,186.64.111.82
Dongdaemun-gu,2543,Seoul,11,125,'2020-09-13 02:04:56.832',37.5819,127.0541,211.212.138.118
Siu Lek Yuen,None,Sha Tin,NST,134,'2020-09-13 02:04:57.119',22.3871,114.2163,219.78.174.225
Dongdaemun-gu,2543,Seoul,11,125,'2020-09-13 02:04:57.146',37.5819,127.0541,211.212.138.118
Siu Lek Yuen,None,Sha Tin,NST,134,'2020-09-13 02:04:57.168',22.3871,114.2163,219.78.174.225
Central,None,Central and Western District,HCW,134,'2020-09-13 02:04:57.833',22.2795,114.146,223.17.0.77
Dongdaemun-gu,2543,Seoul,11,125,'2020-09-13 02:04:58.536',37.5819,127.0541,211.212.138.118
Siu Lek Yuen,None,Sha Tin,NST,134,'2020-09-13 02:04:58.956',22.3871,114.2163,219.78.174.225
Pohang,37774,Gyeongsangbuk-do,47,125,'2020-09-13 02:04:59.659',36.0292,129.3648,211.229.0.233
Pohang,37774,Gyeongsangbuk-do,47,125,'2020-09-13 02:04:59.791',36.0292,129.3648,211.229.0.233
Baitang,None,Jiangxi,JX,124,'2020-09-13 02:05:00.364',27.1177,114.958,182.107.200.162
Gwangju,61426,Gwangju,29,125,'2020-09-13 02:05:00.365',35.1496,126.9156,59.3.76.173
Baitang,None,Jiangxi,JX,124,'2020-09-13 02:05:00.428',27.1177,114.958,182.107.200.162
Gwangju,61426,Gwangju,29,125,'2020-09-13 02:05:00.455',35.1496,126.9156,59.3.76.173
Gwangju,61426,Gwangju,29,125,'2020-09-13 02:05:02.049',35.1496,126.9156,59.3.76.173
Pohang,37774,Gyeongsangbuk-do,47,125,'2020-09-13 02:05:02.053',36.0292,129.3648,211.229.0.233
Pohang,37774,Gyeongsangbuk-do,47,125,'2020-09-13 02:05:02.483',36.0292,129.3648,211.229.0.233
São Paulo,1000,Sao Paulo,SP,166,'2020-09-13 02:05:02.904',-23.627,-46.635,177.81.177.36
Cincinnati,45212,Ohio,OH,211,'2020-09-13 02:05:03.028',39.1638,-84.4517,74.83.217.112
São Paulo,1000,Sao Paulo,SP,166,'2020-09-13 02:05:03.084',-23.627,-46.635,177.81.177.36
Cincinnati,45212,Ohio,OH,211,'2020-09-13 02:05:03.118',39.1638,-84.4517,74.83.217.112
None,None,None,None,211,'2020-09-13 02:05:03.758',37.751,-97.822,209.107.216.173
None,None,None,None,211,'2020-09-13 02:05:04.360',37.751,-97.822,209.107.216.173
Cincinnati,45212,Ohio,OH,211,'2020-09-13 02:05:05.377',39.1638,-84.4517,74.83.217.112
None,None,None,None,211,'2020-09-13 02:05:05.660',37.751,-97.822,209.107.216.173
Zhongli District,None,Taoyuan,TAO,127,'2020-09-13 02:05:06.045',24.9633,121.2403,123.241.204.193
Zhongli District,None,Taoyuan,TAO,127,'2020-09-13 02:05:06.386',24.9633,121.2403,123.241.204.193
Kharkiv,61176,Kharkivska Oblast,63,179,'2020-09-13 02:05:06.506',49.982,36.2566,109.87.18.16
Kharkiv,61176,Kharkivska Oblast,63,179,'2020-09-13 02:05:06.621',49.982,36.2566,109.87.18.16
Central,None,Central and Western District,HCW,134,'2020-09-13 02:05:07.212',22.2795,114.146,218.250.190.18
Tsuen Wan,None,Tsuen Wan District,NTW,134,'2020-09-13 02:05:07.213',22.3667,114.1,223.19.27.217
Central,None,Central and Western District,HCW,134,'2020-09-13 02:05:07.257',22.2795,114.146,218.250.190.18
Tsuen Wan,None,Tsuen Wan District,NTW,134,'2020-09-13 02:05:07.292',22.3667,114.1,223.19.27.217
Central,None,Central and Western District,HCW,134,'2020-09-13 02:05:07.636',22.2795,114.146,112.119.208.61
Toronto,M2N,Ontario,ON,210,'2020-09-13 02:05:07.758',43.7687,-79.4109,99.241.94.58
Zhongli District,None,Taoyuan,TAO,127,'2020-09-13 02:05:07.790',24.9633,121.2403,123.241.204.193
Toronto,M2N,Ontario,ON,210,'2020-09-13 02:05:07.891',43.7687,-79.4109,99.241.94.58
Central,None,Central and Western District,HCW,134,'2020-09-13 02:05:07.928',22.2795,114.146,112.119.208.61
Toronto,M2N,Ontario,ON,210,'2020-09-13 02:05:07.949',43.7687,-79.4109,99.241.94.58
Kharkiv,61176,Kharkivska Oblast,63,179,'2020-09-13 02:05:08.246',49.982,36.2566,109.87.18.16
Central,None,Central and Western District,HCW,134,'2020-09-13 02:05:08.952',22.2795,114.146,218.250.190.18
Gatchina,188300,Leningrad Oblast,LEN,185,'2020-09-13 02:05:09.296',59.5764,30.1283,94.243.196.248
Central,None,Central and Western District,HCW,134,'2020-09-13 02:05:09.514',22.2795,114.146,112.119.208.61
Toronto,M2N,Ontario,ON,210,'2020-09-13 02:05:09.767',43.7687,-79.4109,99.241.94.58
Gatchina,188300,Leningrad Oblast,LEN,185,'2020-09-13 02:05:09.973',59.5764,30.1283,94.243.196.248
Gatchina,188300,Leningrad Oblast,LEN,185,'2020-09-13 02:05:11.372',59.5764,30.1283,94.243.196.248
Los Angeles,90011,California,CA,211,'2020-09-13 02:05:12.126',34.0068,-118.256,75.83.119.240
Los Angeles,90011,California,CA,211,'2020-09-13 02:05:12.201',34.0068,-118.256,75.83.119.240
San Jose de Guanipa,None,Anzoátegui,B,172,'2020-09-13 02:05:13.735',8.9002,-64.1557,200.44.248.122
None,None,None,None,184,'2020-09-13 02:05:14.020',40.4172,-3.684,149.34.19.165
San Jose de Guanipa,None,Anzoátegui,B,172,'2020-09-13 02:05:14.222',8.9002,-64.1557,200.44.248.122
None,None,None,None,184,'2020-09-13 02:05:14.239',40.4172,-3.684,149.34.19.165
Gwangju,12761,Gyeonggi-do,41,125,'2020-09-13 02:05:14.737',37.41,127.2572,121.169.183.118
Gwangju,12761,Gyeonggi-do,41,125,'2020-09-13 02:05:14.862',37.41,127.2572,121.169.183.118
San Jose de Guanipa,None,Anzoátegui,B,172,'2020-09-13 02:05:15.443',8.9002,-64.1557,200.44.248.122
None,None,None,None,184,'2020-09-13 02:05:15.524',40.4172,-3.684,149.34.19.165
Gwangju,12761,Gyeonggi-do,41,125,'2020-09-13 02:05:16.245',37.41,127.2572,121.169.183.118
Vaestra Froelunda,421 02,Västra Götaland County,O,187,'2020-09-13 02:05:16.745',57.6467,11.9294,90.142.60.82
Vaestra Froelunda,421 02,Västra Götaland County,O,187,'2020-09-13 02:05:16.892',57.6467,11.9294,90.142.60.82
Vaestra Froelunda,421 02,Västra Götaland County,O,187,'2020-09-13 02:05:18.527',57.6467,11.9294,90.142.60.82
Kowloon,None,Kowloon City,KKC,134,'2020-09-13 02:05:21.233',22.3167,114.1833,58.153.176.246
Kowloon,None,Kowloon City,KKC,134,'2020-09-13 02:05:21.527',22.3167,114.1833,58.153.176.246
Sault Ste. Marie,P6A,Ontario,ON,210,'2020-09-13 02:05:21.937',46.5168,-84.3333,174.95.52.83
Vaxjo,352 48,Kronoberg County,G,187,'2020-09-13 02:05:21.940',56.8777,14.8091,192.165.195.50
Vaxjo,352 48,Kronoberg County,G,187,'2020-09-13 02:05:21.970',56.8777,14.8091,192.165.195.50
Sault Ste. Marie,P6A,Ontario,ON,210,'2020-09-13 02:05:22.150',46.5168,-84.3333,174.95.52.83
Vaxjo,352 48,Kronoberg County,G,187,'2020-09-13 02:05:22.179',56.8777,14.8091,192.165.195.50
Kowloon,None,Kowloon City,KKC,134,'2020-09-13 02:05:22.839',22.3167,114.1833,58.153.176.246
Busan,48943,Busan,26,125,'2020-09-13 02:05:23.542',35.1003,129.0442,61.76.126.97
Sault Ste. Marie,P6A,Ontario,ON,210,'2020-09-13 02:05:23.662',46.5168,-84.3333,174.95.52.83
Busan,48943,Busan,26,125,'2020-09-13 02:05:23.663',35.1003,129.0442,61.76.126.97
Vaxjo,352 48,Kronoberg County,G,187,'2020-09-13 02:05:23.773',56.8777,14.8091,192.165.195.50
Busan,48943,Busan,26,125,'2020-09-13 02:05:24.204',35.1003,129.0442,61.76.126.97
Barquisimeto,None,Lara,K,172,'2020-09-13 02:05:24.593',10.0726,-69.3207,190.74.188.222
Barquisimeto,None,Lara,K,172,'2020-09-13 02:05:24.833',10.0726,-69.3207,190.74.188.222
Busan,48943,Busan,26,125,'2020-09-13 02:05:26.200',35.1003,129.0442,61.76.126.97
Barquisimeto,None,Lara,K,172,'2020-09-13 02:05:26.214',10.0726,-69.3207,190.74.188.222
Busan,48943,Busan,26,125,'2020-09-13 02:05:26.860',35.1003,129.0442,61.76.126.97
Gimpo-si,10108,Gyeonggi-do,41,125,'2020-09-13 02:05:47.289',37.626,126.7152,220.125.104.11
Gimpo-si,10108,Gyeonggi-do,41,125,'2020-09-13 02:05:47.492',37.626,126.7152,220.125.104.11
Gimpo-si,10108,Gyeonggi-do,41,125,'2020-09-13 02:05:49.327',37.626,126.7152,220.125.104.11
Taipei,None,Taipei City,TPE,127,'2020-09-13 02:05:54.574',25.04,121.4733,219.70.227.43
Taipei,None,Taipei City,TPE,127,'2020-09-13 02:05:54.725',25.04,121.4733,219.70.227.43
Shanghai,None,Shanghai,SH,124,'2020-09-13 02:06:36.800',31.0449,121.4012,222.186.175.148
None,None,None,None,175,'2020-09-13 02:09:19.039',48.8582,2.3387,193.70.0.42
Xinpu,None,Jiangsu,JS,124,'2020-09-13 02:09:33.086',34.5997,119.1594,218.92.0.246
None,None,None,None,124,'2020-09-13 02:11:53.306',34.7725,113.7266,222.186.173.201
None,None,None,None,124,'2020-09-13 02:11:53.499',34.7725,113.7266,222.186.173.201
None,None,None,None,124,'2020-09-13 02:11:54.376',34.7725,113.7266,222.186.173.201
Xinpu,None,Jiangsu,JS,124,'2020-09-13 02:12:15.556',34.5997,119.1594,218.92.0.168
Central,None,Central and Western District,HCW,134,'2020-09-13 02:12:53.628',22.2795,114.146,221.124.111.111
Fes,None,Fes-Meknes,3,227,'2020-09-13 02:12:53.649',34.0368,-5.0008,5.62.61.37
Dnipropetrovsk,49019,Dnipropetrovsk Oblast,12,179,'2020-09-13 02:13:03.681',48.4735,35.046,93.76.62.77
Dimitrovgrad,433505,Ulyanovsk Oblast,ULY,185,'2020-09-13 02:13:03.706',54.2139,49.6184,2.93.243.42
Yuen Long,None,Yuen Long District,NYL,134,'2020-09-13 02:13:07.732',22.4333,114.0333,203.218.172.172
New Taipei,None,New Taipei,NWT,127,'2020-09-13 02:13:09.753',25.0478,121.5318,1.172.209.64
Kranj,4000,Kranj,52,201,'2020-09-13 02:13:09.769',46.2389,14.3556,93.103.90.122
Ma On Shan Tsuen,None,Sha Tin,NST,134,'2020-09-13 02:13:09.784',22.4,114.2333,42.2.73.56
Civitanova Marche,62012,The Marches,57,176,'2020-09-13 02:13:09.804',43.3183,13.6775,95.239.69.162
Sparsor,513 50,Västra Götaland County,O,187,'2020-09-13 02:13:11.827',57.8,13,77.53.23.64
Wonju,26417,Gangwon-do,42,125,'2020-09-13 02:13:11.843',37.3514,127.9453,175.206.223.222
Panama City,None,Provincia de Panama,8,212,'2020-09-13 02:13:11.857',8.9948,-79.523,190.218.3.190
Central,None,Central and Western District,HCW,134,'2020-09-13 02:13:13.875',22.2795,114.146,58.153.148.249
Central,None,Central and Western District,HCW,134,'2020-09-13 02:13:13.892',22.2795,114.146,223.17.188.224
Borås,507 45,Västra Götaland County,O,187,'2020-09-13 02:13:13.911',57.721,12.9401,155.4.200.197
Bupyeong-gu,21443,Incheon,28,125,'2020-09-13 02:13:13.930',37.4902,126.7151,175.210.210.94
None,None,None,None,191,'2020-09-13 02:13:15.950',42.696,23.332,85.255.172.90
Taichung,None,Taichung City,TXG,127,'2020-09-13 02:13:17.971',24.1469,120.6839,106.107.222.87
None,37340,Gyeongsangbuk-do,47,125,'2020-09-13 02:13:17.986',36.3333,128.75,113.52.192.214
None,None,None,None,127,'2020-09-13 02:13:17.999',23.5,121,106.105.142.109
Central,None,Central and Western District,HCW,134,'2020-09-13 02:13:20.016',22.2795,114.146,1.36.54.253
None,None,None,None,133,'2020-09-13 02:13:20.035',16,106,27.2.241.163
Seosan City,31983,Chungcheongnam-do,44,125,'2020-09-13 02:13:22.059',36.7817,126.4522,221.160.3.50
Central,None,Central and Western District,HCW,134,'2020-09-13 02:13:22.075',22.2795,114.146,42.2.222.50
Jeonju,55000,Jeollabuk-do,45,125,'2020-09-13 02:13:24.096',35.8219,127.1489,119.200.186.215
Seongnam-si,13332,Gyeonggi-do,41,125,'2020-09-13 02:13:26.115',37.4386,127.1378,121.134.108.91
Sao Joao de Meriti,25500,Rio de Janeiro,RJ,166,'2020-09-13 02:13:28.134',-22.8051,-43.3686,177.209.157.137
Greater Sudbury,P3A,Ontario,ON,210,'2020-09-13 02:13:28.148',46.5199,-80.9385,148.64.74.108
Kyiv,3087,Kyiv City,30,179,'2020-09-13 02:13:30.169',50.4333,30.5167,81.163.95.103
Busan,48943,Busan,26,125,'2020-09-13 02:13:32.194',35.1003,129.0442,175.199.200.230
Central,None,Central and Western District,HCW,134,'2020-09-13 02:13:32.217',22.2795,114.146,112.119.229.86
Ansan-si,15345,Gyeonggi-do,41,125,'2020-09-13 02:13:36.238',37.3236,126.8219,175.212.253.136
None,None,None,None,128,'2020-09-13 02:13:56.283',20.0063,77.006,117.239.182.159
Xinpu,None,Jiangsu,JS,124,'2020-09-13 02:17:35.779',34.5997,119.1594,218.92.0.145
Xinpu,None,Jiangsu,JS,124,'2020-09-13 02:17:35.805',34.5997,119.1594,218.92.0.145
Xinpu,None,Jiangsu,JS,124,'2020-09-13 02:17:37.406',34.5997,119.1594,218.92.0.145
None,None,None,None,178,'2020-09-13 02:20:15.176',52.2394,21.0362,193.169.253.173
None,None,None,None,178,'2020-09-13 02:20:15.178',52.2394,21.0362,193.169.253.173
None,None,None,None,178,'2020-09-13 02:20:15.281',52.2394,21.0362,193.169.253.173
None,None,None,None,178,'2020-09-13 02:20:17.958',52.2394,21.0362,193.169.253.173
São Paulo,1000,Sao Paulo,SP,166,'2020-09-13 02:20:18.662',-23.627,-46.635,189.69.118.118
São Paulo,1000,Sao Paulo,SP,166,'2020-09-13 02:20:19.322',-23.627,-46.635,189.69.118.118
São Paulo,1000,Sao Paulo,SP,166,'2020-09-13 02:20:21.382',-23.627,-46.635,189.69.118.118
Beijing,None,Beijing,BJ,124,'2020-09-13 02:22:06.914',39.9288,116.3889,1.119.131.102
Beijing,None,Beijing,BJ,124,'2020-09-13 02:22:07.494',39.9288,116.3889,1.119.131.102
Beijing,None,Beijing,BJ,124,'2020-09-13 02:22:08.685',39.9288,116.3889,1.119.131.102
None,None,None,None,124,'2020-09-13 02:24:15.691',34.7725,113.7266,222.186.180.8
Mérida,6800,Extremadura,EX,184,'2020-09-13 02:27:22.998',38.9161,-6.3437,212.170.50.203
Mérida,6800,Extremadura,EX,184,'2020-09-13 02:27:22.999',38.9161,-6.3437,212.170.50.203
Mérida,6800,Extremadura,EX,184,'2020-09-13 02:27:23.170',38.9161,-6.3437,212.170.50.203
Mérida,6800,Extremadura,EX,184,'2020-09-13 02:27:24.611',38.9161,-6.3437,212.170.50.203
Xinpu,None,Jiangsu,JS,124,'2020-09-13 02:27:25.228',34.5997,119.1594,218.92.0.173
None,None,None,None,175,'2020-09-13 02:29:09.402',48.8582,2.3387,5.135.165.45
None,None,None,None,124,'2020-09-13 02:30:10.405',34.7725,113.7266,222.186.180.223
None,None,None,None,124,'2020-09-13 02:30:10.853',34.7725,113.7266,222.186.180.223
None,None,None,None,124,'2020-09-13 02:30:13.129',34.7725,113.7266,222.186.180.223
None,None,None,None,169,'2020-09-13 02:32:26.270',-34.6022,-58.3845,200.31.19.206
None,None,None,None,169,'2020-09-13 02:32:27.069',-34.6022,-58.3845,200.31.19.206
None,None,None,None,169,'2020-09-13 02:32:28.153',-34.6022,-58.3845,200.31.19.206
Mazatlán,82010,Sinaloa,SIN,214,'2020-09-13 02:32:39.142',23.4879,-106.6216,189.192.100.139
